#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:ThiesDiscoSNPs" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ePopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@ePopSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ThiesDiscoSNPs" name="distribution" x="@growthRate.t:ThiesDiscoSNPs">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	mutationRate	CoalescentExponential	ePopSize	growthRate.
7388000	-11129.376482691956	-11052.536870617821	-76.83961207413516	-11052.536870617821	448.16949380214805	3.301198585156114E-4	1.0	-64.61896359118646	3304.2419301000696	0.0083474705050295
7389000	-11129.879933686496	-11051.41845069611	-78.46148299038506	-11051.41845069611	518.2794427776618	2.9622274663112613E-4	1.0	-65.87599427669561	4759.046376565373	0.0083474705050295
7390000	-11130.890873119244	-11048.833004408532	-82.05786871071177	-11048.833004408532	703.3493115844495	2.0634638101325672E-4	1.0	-68.12678409330246	18277.724711357358	0.00712314913855501
7391000	-11131.812704528578	-11047.071447377977	-84.74125715060086	-11047.071447377977	808.6599394252725	1.7350716403632463E-4	1.0	-70.81080368406663	18267.345612500867	0.0051848482460357115
7392000	-11128.759985731343	-11048.522555392805	-80.23743033853789	-11048.522555392805	589.2166575761227	2.3634575873303503E-4	1.0	-67.6436172069233	4799.263027379331	0.005564562330288028
7393000	-11127.324176328288	-11050.948648992426	-76.37552733586185	-11050.948648992426	412.0010931873348	3.428953653409931E-4	1.0	-64.50061932058865	2338.4664116349218	0.007465544393559578
7394000	-11128.449742071181	-11047.541389363805	-80.90835270737587	-11047.541389363805	541.1059118510753	2.7525845235151753E-4	1.0	-67.38561527918459	12149.805284633912	0.007821803044302675
7395000	-11130.14153280353	-11048.243372687642	-81.89816011588691	-11048.243372687642	680.9985409908937	2.1060833951913935E-4	1.0	-67.81520060976199	21275.05419124478	0.007821803044302675
7396000	-11126.031948617325	-11049.358122832282	-76.67382578504245	-11049.358122832282	404.7004260891422	3.6412669564405006E-4	1.0	-64.26149014362971	4002.3903646205763	0.008423027515509177
7397000	-11123.453871245143	-11051.12188255605	-72.33198868909275	-11051.12188255605	277.75365596385257	5.439112735336295E-4	1.0	-60.08703566333543	3384.9002537174083	0.014094121128049336
7398000	-11124.328328059502	-11048.389403698742	-75.9389243607595	-11048.389403698742	370.1233883367891	4.0148907160334363E-4	1.0	-62.76607310549481	8561.50832101201	0.012445099814197239
7399000	-11128.337730166786	-11049.956075500035	-78.38165466675142	-11049.956075500035	389.1655853928947	3.669171398680123E-4	1.0	-64.34143120547455	20380.8968912857	0.013997077134900865
7400000	-11130.467584064334	-11050.699433399006	-79.76815066532791	-11050.699433399006	499.8971684627439	3.222591780009836E-4	1.0	-65.0883768114875	38633.95021472451	0.01451895498331314
7401000	-11126.224659761097	-11049.50367769304	-76.72098206805815	-11049.50367769304	373.1386165666862	3.65062882415906E-4	1.0	-63.0787281081858	13689.259334578583	0.01451895498331314
7402000	-11122.633401141056	-11048.708565161922	-73.92483597913524	-11048.708565161922	310.79573162540737	4.878543909113319E-4	1.0	-61.56268798262232	3805.7214221964296	0.01451895498331314
7403000	-11124.132045462497	-11052.6891239388	-71.44292152369532	-11052.6891239388	236.00965345572646	5.996872467430384E-4	1.0	-58.99294465675764	4154.072884157784	0.022045995397214968
7404000	-11128.96342803831	-11059.741815743044	-69.22161229526662	-11059.741815743044	190.71517702046873	7.23792973457716E-4	1.0	-57.47741816534511	2050.9314757004076	0.022428699719693718
7405000	-11123.913058032547	-11051.116820194178	-72.79623783836904	-11051.116820194178	234.87271743129835	6.384285776421478E-4	1.0	-59.283760162245684	12019.485688119052	0.02391691766464417
7406000	-11121.830251289648	-11049.536648095731	-72.29360319391755	-11049.536648095731	228.65798837322401	6.368829204038681E-4	1.0	-61.036205631297456	1260.729033053158	0.016514118054544953
7407000	-11123.822020142263	-11048.190204409613	-75.63181573264986	-11048.190204409613	372.17667812491976	3.9178806930849244E-4	1.0	-63.980119863736206	1870.6089234037472	0.00805448923215047
7408000	-11126.401099111497	-11052.761196541673	-73.63990256982461	-11052.761196541673	276.6723301320944	5.685295568339909E-4	1.0	-62.028291503667575	1797.0869733528548	0.008428943868159684
7409000	-11122.603272783057	-11048.870247396551	-73.73302538650591	-11048.870247396551	305.3084681558411	4.583697498653749E-4	1.0	-61.60876328422858	3000.092347253435	0.013800762385310368
7410000	-11124.919551619923	-11050.279977941196	-74.63957367872632	-11050.279977941196	344.72142735119405	4.2933929995919734E-4	1.0	-62.95797672268285	1927.2498322331917	0.010236209282657761
7411000	-11124.022833118295	-11047.41212092292	-76.61071219537621	-11047.41212092292	418.3636350937236	3.542541073349792E-4	1.0	-63.805026829222975	5931.07050443217	0.009552163032368603
7412000	-11128.638172052204	-11050.739861412843	-77.8983106393612	-11050.739861412843	346.7784709845198	4.1111345543421276E-4	1.0	-63.577457713094724	26981.104738314676	0.01678178411727093
7413000	-11126.167948408187	-11048.740566552815	-77.42738185537115	-11048.740566552815	354.6805418526631	4.07799148671359E-4	1.0	-63.047317244868196	28625.526236206457	0.018305642304149335
7414000	-11123.516390710742	-11046.898257006958	-76.61813370378329	-11046.898257006958	370.85859748164034	3.882821944984399E-4	1.0	-62.47666279018651	22549.325373807424	0.018305642304149335
7415000	-11128.211877012287	-11052.61268805242	-75.59918895986571	-11052.61268805242	384.60821332375883	3.836996112402294E-4	1.0	-61.68662625521606	17935.808350353138	0.018236827902571064
7416000	-11126.575862001664	-11050.040926580325	-76.53493542134002	-11050.040926580325	354.7483383990259	3.9440246513420635E-4	1.0	-62.06995842472085	31162.43842913553	0.018236827902571064
7417000	-11133.476345362003	-11050.49705060588	-82.97929475612278	-11050.49705060588	450.8824250285324	3.257759115993098E-4	1.0	-67.01653940739466	139346.160946372	0.019176937469429174
7418000	-11132.348118474605	-11051.791883390802	-80.55623508380232	-11051.791883390802	389.6261499320346	3.400387260054369E-4	1.0	-65.84556206461548	39841.62333711993	0.018154466445532126
7419000	-11126.796890103113	-11051.295662161203	-75.5012279419089	-11051.295662161203	349.886368231568	4.0161921119257713E-4	1.0	-61.970407017698896	12244.294621610346	0.018154466445532126
7420000	-11126.730843862168	-11050.120840681217	-76.61000318095049	-11050.120840681217	355.28260133841803	4.1570431333891507E-4	1.0	-62.21174035804858	29151.372100011034	0.018154466445532126
7421000	-11123.239371679001	-11048.082554617844	-75.15681706115679	-11048.082554617844	370.87944618063733	4.094490706377938E-4	1.0	-62.30350987339614	6219.090590793482	0.01577998171551595
7422000	-11121.166139580433	-11049.50184453733	-71.66429504310376	-11049.50184453733	263.4330105671773	5.628347211090241E-4	1.0	-59.31238966198765	3766.753307188464	0.016039205374209553
7423000	-11122.743997843127	-11052.136777827403	-70.60722001572265	-11052.136777827403	204.85821154852235	7.009723230659854E-4	1.0	-57.24892188897429	10300.089010973188	0.02996669194486258
7424000	-11124.187545305556	-11052.165862177304	-72.02168312825205	-11052.165862177304	221.63158813040377	6.899983752793121E-4	1.0	-58.65366084166272	10400.737289766337	0.02996669194486258
7425000	-11120.939961717619	-11051.014176515	-69.92578520261802	-11051.014176515	190.45956375731797	7.365313837251778E-4	1.0	-57.14192926599899	5799.867544409756	0.02613724082828698
7426000	-11124.27368336744	-11051.342760682279	-72.93092268516244	-11051.342760682279	247.09739867819462	5.896937949849148E-4	1.0	-59.48085254514296	11292.906061941889	0.022285386470299852
7427000	-11125.490963945123	-11052.277979479057	-73.21298446606721	-11052.277979479057	288.8702126261915	4.873233929701552E-4	1.0	-59.847649924085694	10376.42899906105	0.019287633462097685
7428000	-11126.393582743303	-11051.044197300092	-75.34938544321122	-11051.044197300092	296.98777447073945	4.54729057657178E-4	1.0	-61.29957901256363	20573.03150190388	0.020135366434645995
7429000	-11123.806605747352	-11048.182243643181	-75.62436210417064	-11048.182243643181	324.375152253388	4.343963640439961E-4	1.0	-61.7482287811596	17292.953270525806	0.02040759213598045
7430000	-11120.42256060122	-11050.839854299536	-69.5827063016837	-11050.839854299536	190.1263038698292	7.163678057084393E-4	1.0	-57.15827006598277	4049.099851926171	0.02370514514921332
7431000	-11119.923638700551	-11050.273047105602	-69.65059159494841	-11050.273047105602	194.7487733004496	7.400265787577824E-4	1.0	-57.31318412991593	3711.342767280977	0.025918204037523762
7432000	-11124.543537673415	-11050.28003905923	-74.26349861418518	-11050.28003905923	280.2245721419934	4.861315075265433E-4	1.0	-61.53409838305279	5493.695645970876	0.01932730005304969
7433000	-11123.852424918396	-11052.156974595122	-71.69545032327386	-11052.156974595122	230.9457977920285	6.213061573192371E-4	1.0	-58.99387052890529	5342.9650508528	0.01932730005304969
7434000	-11125.169700303097	-11049.91519748997	-75.25450281312692	-11049.91519748997	305.82413697504154	4.790623768476564E-4	1.0	-63.40836393666777	2271.617269241421	0.014654670392431082
7435000	-11128.219146686539	-11053.380998618508	-74.83814806803007	-11053.380998618508	312.140541985584	4.5605589926415324E-4	1.0	-61.76770433996796	7727.707554092252	0.014182763778138659
7436000	-11135.273628599343	-11054.154265939256	-81.1193626600873	-11054.154265939256	501.5740988896191	3.0077195115709945E-4	1.0	-66.60340202058417	32796.871036094046	0.01406148377068605
7437000	-11126.157314599806	-11048.872028320204	-77.28528627960324	-11048.872028320204	399.06678395866993	3.5838989486019216E-4	1.0	-63.088910455197365	23824.876376293756	0.014615326029420457
7438000	-11124.412032728987	-11048.836971475594	-75.57506125339322	-11048.836971475594	356.4242993283254	3.985364366843037E-4	1.0	-62.21234648662603	10351.025363199844	0.014112421562522591
7439000	-11132.624463229296	-11051.773080478055	-80.85138275124137	-11051.773080478055	511.1025280767935	2.7816603782285346E-4	1.0	-65.58767502156424	69275.49274067479	0.013723839685084747
7440000	-11123.794136344246	-11049.652615605522	-74.141520738723	-11049.652615605522	288.69321110196756	4.860681421485808E-4	1.0	-61.30989162240802	6086.131085987448	0.013723839685084747
7441000	-11121.327452637253	-11048.31391014983	-73.01354248742469	-11048.31391014983	303.644538354046	4.6129988315789705E-4	1.0	-60.511953633011196	4375.287921536592	0.013723839685084747
7442000	-11119.984332758118	-11047.774803369308	-72.209529388811	-11047.774803369308	276.8506643735746	5.31810336850048E-4	1.0	-59.112060468933905	7937.764266498505	0.020500705773995452
7443000	-11120.258703799194	-11048.236678034204	-72.02202576499148	-11048.236678034204	251.62079780825383	5.807089458073781E-4	1.0	-59.12795312548208	6476.703770214653	0.02122750007143414
7444000	-11126.876432141142	-11055.190317490871	-71.6861146502705	-11055.190317490871	255.78812541482128	5.760506470676245E-4	1.0	-58.78353179875186	6532.057092600618	0.02122750007143414
7445000	-11126.666045576563	-11054.356975636305	-72.30906994025835	-11054.356975636305	254.9243541937536	5.245179835784235E-4	1.0	-59.61301499188549	5313.075934750059	0.021935859679281237
7446000	-11125.266248775924	-11051.378970787757	-73.88727798816831	-11051.378970787757	281.154795928651	5.033524897476818E-4	1.0	-60.028656612828655	16991.774661029624	0.022180949632368628
7447000	-11125.269069993685	-11051.9435133169	-73.325556676783	-11051.9435133169	255.3036261444855	5.873699941617482E-4	1.0	-60.192778279719576	8221.617856311892	0.025846542862341122
7448000	-11124.999721212416	-11049.606175621799	-75.39354559061736	-11049.606175621799	269.2897781578245	5.291990178916405E-4	1.0	-60.763602973603106	36742.569428905445	0.02569967939954928
7449000	-11125.17260233659	-11049.370502916388	-75.80209942020234	-11049.370502916388	299.07591043102695	4.80856178236654E-4	1.0	-61.799808996806256	19614.788934413955	0.02569967939954928
7450000	-11123.196654339936	-11050.26688071415	-72.92977362578436	-11050.26688071415	239.66210968750173	6.094689545305238E-4	1.0	-59.179664189383956	15242.24498900281	0.026681618095355054
7451000	-11122.332794799648	-11050.110245928801	-72.22254887084664	-11050.110245928801	262.81411906335256	5.552607593342088E-4	1.0	-59.261293773616316	6926.819858866985	0.021023281520549567
7452000	-11120.619227973171	-11050.672181014543	-69.94704695862899	-11050.672181014543	216.7558482812756	6.732646617296656E-4	1.0	-57.45408149913389	4336.415370205557	0.022961138908385116
7453000	-11120.17123362428	-11053.03601213874	-67.13522148553974	-11053.03601213874	167.3046914801615	8.80261245168784E-4	1.0	-55.2793050132593	2293.279189198729	0.023462009775124908
7454000	-11117.859112086779	-11052.176298904764	-65.68281318201477	-11052.176298904764	129.0124153913193	0.0011569224221445857	1.0	-55.026111171394305	691.3780709521304	0.018450382616242995
7455000	-11123.634903367558	-11053.731931180353	-69.90297218720467	-11053.731931180353	228.81599600340047	6.352429647552258E-4	1.0	-57.571613755497715	3689.288530743431	0.023188269194931478
7456000	-11121.635925061286	-11050.967540406664	-70.66838465462173	-11050.967540406664	215.4955810264217	6.397301194051118E-4	1.0	-58.18223901463342	4306.930516893291	0.02304594808841562
7457000	-11124.854268462808	-11052.375246034415	-72.47902242839312	-11052.375246034415	278.7916713800716	5.673140042381571E-4	1.0	-58.9992305034364	11633.35573560873	0.02290140945174947
7458000	-11127.396670345714	-11053.966611716136	-73.43005862957739	-11053.966611716136	255.17415173807126	5.449530057297154E-4	1.0	-60.02756609412023	10767.98173569474	0.02290140945174947
7459000	-11122.771398894158	-11050.383625521568	-72.38777337259003	-11050.383625521568	230.1072739474034	5.996035096278273E-4	1.0	-58.700414559058174	14315.253659900885	0.026514827127384732
7460000	-11122.06887186464	-11049.756570098021	-72.31230176661903	-11049.756570098021	243.550325253146	6.271741234200421E-4	1.0	-58.96180928028043	10221.152332059613	0.026514827127384732
7461000	-11124.82337934045	-11054.750951306136	-70.0724280343155	-11054.750951306136	218.81218797548027	6.582543151994922E-4	1.0	-57.83054589838774	3373.3144124769974	0.025078457037613022
7462000	-11123.235273473507	-11053.689355368968	-69.54591810453894	-11053.689355368968	204.03441667312856	7.133118972425226E-4	1.0	-56.73970266210124	5931.121311332296	0.025563114816746307
7463000	-11124.250334644861	-11052.141673432576	-72.1086612122856	-11052.141673432576	236.00974644910087	5.949590642302839E-4	1.0	-58.19382167536173	17970.68645778832	0.028494478549738633
7464000	-11119.397675421997	-11048.08189393231	-71.31578148968515	-11048.08189393231	223.29413427550986	6.446227005243364E-4	1.0	-57.694216024582225	13402.85613242563	0.028494478549738633
7465000	-11120.989905773426	-11050.608768013522	-70.38113775990283	-11050.608768013522	227.5508859349403	6.358602622819996E-4	1.0	-57.31580338814906	7685.580226901365	0.0251437487778206
7466000	-11127.49173098126	-11051.38949558871	-76.10223539255013	-11051.38949558871	293.2494541202559	4.951741827182155E-4	1.0	-61.201320165915035	48175.37575457357	0.027560425201720716
7467000	-11121.221616663966	-11051.445527422944	-69.77608924102218	-11051.445527422944	198.70322153191262	7.256438477301672E-4	1.0	-57.363415470841566	4001.659031343848	0.024414315079713887
7468000	-11120.494183718407	-11051.351348862016	-69.14283485639096	-11051.351348862016	214.96202976126943	7.115996458008391E-4	1.0	-56.76013080945508	3883.4940945396706	0.024537779711980852
7469000	-11122.051933203353	-11050.995222558056	-71.05671064529672	-11050.995222558056	203.99268232997198	7.073352996823301E-4	1.0	-58.39282928975363	5143.62993287954	0.029252061511042975
7470000	-11118.740666852927	-11053.798463452757	-64.94220340017024	-11053.798463452757	140.24276110658428	0.0010522415510485878	1.0	-52.926286480807846	2689.961414745132	0.03747250863451607
7471000	-11128.841497636937	-11061.106448686198	-67.73504895073864	-11061.106448686198	154.93438548598937	9.836935580228078E-4	1.0	-54.807804942818244	6691.44869003188	0.03819526908221313
7472000	-11118.997470460421	-11053.06114259872	-65.93632786170065	-11053.06114259872	150.01054641484737	0.001026489569976886	1.0	-54.543187722162514	1443.3851555132856	0.03007084909637648
7473000	-11125.71993581022	-11052.432388524925	-73.28754728529569	-11052.432388524925	267.3953416068662	5.45856618398353E-4	1.0	-59.53468993877096	15284.467436806608	0.026118129423346334
7474000	-11136.935809731633	-11056.80772866319	-80.12808106844263	-11056.80772866319	316.1752028152796	4.3100789234605535E-4	1.0	-65.32310317235377	43770.64382348716	0.02594318677945759
7475000	-11122.44614132234	-11047.871402953004	-74.57473836933676	-11047.871402953004	249.39774348770652	5.68503126433668E-4	1.0	-60.128382603050625	30577.926486866625	0.027872400542226075
7476000	-11125.509884954732	-11049.767714544409	-75.74217041032418	-11049.767714544409	281.7804705565924	4.8306185691550965E-4	1.0	-60.62563662638393	59767.163791625295	0.027872400542226075
7477000	-11127.231669510853	-11049.065823869436	-78.16584564141755	-11049.065823869436	358.99266256363666	4.0233031686133936E-4	1.0	-63.27760887864366	47578.60495514747	0.021001610690131997
7478000	-11121.500155782225	-11047.95810238759	-73.54205339463411	-11047.95810238759	282.1803008707249	5.372318506441514E-4	1.0	-60.27829959543371	9373.628060057876	0.021001610690131997
7479000	-11124.672815113658	-11050.295716828761	-74.377098284897	-11050.295716828761	301.64263293426467	4.8117710779127266E-4	1.0	-61.836680851032284	4548.062000280717	0.016784727780924873
7480000	-11131.668483435418	-11055.150858752493	-76.51762468292479	-11055.150858752493	365.4157012861305	3.899534288144989E-4	1.0	-62.55464339916607	18863.509063134337	0.017881977986096594
7481000	-11125.406355105739	-11048.427651215616	-76.97870389012236	-11048.427651215616	420.5565462599346	3.555761029580972E-4	1.0	-63.383607257584536	13059.565514487971	0.012472815298252282
7482000	-11124.97869345749	-11048.501065722246	-76.47762773524347	-11048.501065722246	357.7997690130063	4.1502691967444893E-4	1.0	-62.7445161756677	14990.385271423169	0.016364744042004456
7483000	-11127.916786540118	-11051.905709508044	-76.01107703207254	-11051.905709508044	338.6009028610937	4.3497142714226555E-4	1.0	-62.2952356490352	14734.267351650913	0.015227077481770657
7484000	-11123.594824003456	-11049.45528201028	-74.13954199317563	-11049.45528201028	334.9198560133247	4.5659242048098355E-4	1.0	-60.606151212507015	12275.269952301347	0.019483036636345666
7485000	-11129.786780104918	-11055.887143336518	-73.89963676840026	-11055.887143336518	299.1932265587512	4.7736490192369543E-4	1.0	-60.488016347516165	10867.554267305573	0.02054616431534207
7486000	-11128.125165187748	-11056.43468260454	-71.69048258320763	-11056.43468260454	213.83538549845773	6.558320002087524E-4	1.0	-58.76806127531509	6663.084826108672	0.02054616431534207
7487000	-11122.935284464202	-11051.9753368921	-70.95994757210167	-11051.9753368921	239.16615973549625	6.364308279428973E-4	1.0	-58.34255788689136	4911.360258038454	0.02054616431534207
7488000	-11125.789113917166	-11052.88879167028	-72.90032224688525	-11052.88879167028	297.04140141803265	4.904310550159477E-4	1.0	-59.928177085512175	7003.409342667538	0.017762752143976504
7489000	-11119.739983503683	-11049.688038587674	-70.05194491600895	-11049.688038587674	204.40214292469258	7.165780037157545E-4	1.0	-57.645745396170774	3976.166659256308	0.021853177194514725
7490000	-11120.548169788595	-11052.909663383753	-67.63850640484331	-11052.909663383753	176.80405850625013	8.073981614739302E-4	1.0	-55.91501769813262	2008.8605661814968	0.023072388795452196
