# BEAST v1.8.3
# Generated Mon Apr 25 19:05:58 EDT 2016 [seed=1461625546558]
# -window -working -options
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2963000	-13995.388098382738	-3.974818653359077	-13991.413279729379	7.5364194592500695	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.95130184000937E-5	6.95130184000937E-5	-13991.413279729379	0.0	-5.380479691177623
2964000	-13996.149293337847	-4.0158211480445445	-13992.133472189802	8.617354086968838	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.730986391112021E-5	5.73098639111202E-5	-13992.133472189802	0.0	-5.600475828233394
2965000	-13998.358743423558	-4.438473223496614	-13993.920270200062	13.700990956516812	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.067540987120901E-5	3.0675409871209015E-5	-13993.920270200062	0.0	-6.60276038624451
2966000	-13995.836789535202	-4.001122781016784	-13991.835666754185	6.836230473994009	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.308066008566253E-5	7.308066008566255E-5	-13991.835666754185	0.0	-5.3384607823471395
2967000	-13994.9057506982	-4.022539351280412	-13990.88321134692	15.191631209194291	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.3964315415879744E-5	3.3964315415879744E-5	-13990.88321134692	0.0	-6.134039718263725
2968000	-13995.942467019006	-4.399913484617328	-13991.542553534387	16.92874803130383	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.915348533822469E-5	3.91534853382247E-5	-13991.542553534387	0.0	-6.508640552827739
2969000	-13995.465881692833	-4.6561741275986845	-13990.809707565235	26.094042475125104	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.03980152100108E-5	2.03980152100108E-5	-13990.809707565235	0.0	-7.296147232763389
2970000	-13998.489532600404	-4.725036717761544	-13993.764495882642	26.28319351496351	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1204350977090723E-5	1.1204350977090723E-5	-13993.764495882642	0.0	-7.6858172631100885
2971000	-13995.062441574257	-4.076556104084985	-13990.985885470172	15.578767404076048	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.356623302346024E-5	3.356623302346024E-5	-13990.985885470172	0.0	-6.209422742101356
2972000	-13996.986409271716	-5.072616249931752	-13991.913793021784	26.510507716639445	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8401021463981775E-5	1.8401021463981778E-5	-13991.913793021784	0.0	-7.792861282976941
2973000	-13995.407171174067	-3.85929071700252	-13991.547880457065	10.823454377195985	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.055609038102181E-5	4.0556090381021815E-5	-13991.547880457065	0.0	-5.715118498420076
2974000	-13995.380243936072	-4.136277543444243	-13991.243966392627	13.150067987269754	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.762063674797755E-5	4.7620636747977555E-5	-13991.243966392627	0.0	-6.014487199374152
2975000	-13994.970760948432	-4.260535910829466	-13990.710225037603	18.312672728639644	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.5514034244040294E-5	3.551403424404029E-5	-13990.710225037603	0.0	-6.442499200736024
2976000	-13997.3511665247	-4.242052132487125	-13993.109114392213	8.48082802401282	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.149348754931002E-5	7.149348754931002E-5	-13993.109114392213	0.0	-5.727768364230156
2977000	-14003.196005952734	-11.080687095701155	-13992.115318857033	79.9539670750525	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.690363408386943E-6	6.690363408386942E-6	-13992.115318857033	0.0	-14.868203409577962
2978000	-13997.954638405374	-5.765331637123435	-13992.18930676825	32.35166966033149	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.5239374381200563E-5	1.5239374381200563E-5	-13992.18930676825	0.0	-8.68635573919563
2979000	-13996.312147276503	-4.725638179251407	-13991.586509097251	21.899793187074046	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.2846979615828306E-5	3.2846979615828306E-5	-13991.586509097251	0.0	-7.049813649748329
2980000	-13999.905520615603	-5.942179274422691	-13993.96334134118	35.2301086150568	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.043582040647371E-5	3.043582040647371E-5	-13993.96334134118	0.0	-8.541588143626694
2981000	-13995.298509244041	-4.0957661306217545	-13991.20274311342	17.635918570387396	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.6034040451152524E-5	2.6034040451152527E-5	-13991.20274311342	0.0	-6.417574485079553
2982000	-13995.492241326096	-4.911038424964931	-13990.58120290113	30.524374918343746	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8371337495857325E-5	1.8371337495857325E-5	-13990.58120290113	0.0	-7.678662116837363
2983000	-13997.505722102798	-4.771378996766261	-13992.734343106033	22.32911098286631	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.823309877333512E-5	1.823309877333512E-5	-13992.734343106033	0.0	-7.4172727041248105
2984000	-13996.497995482814	-4.2418458583799055	-13992.256149624434	11.876394949303805	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.982925743974997E-5	4.982925743974997E-5	-13992.256149624434	0.0	-6.06549527355757
2985000	-13996.453783683313	-4.337348195082258	-13992.116435488231	4.711260890521322	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.6255632260317912E-4	1.6255632260317912E-4	-13992.116435488231	0.0	-5.080379770403273
2986000	-13997.804494583903	-3.98289742702491	-13993.821597156877	13.197293974986616	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.4152538115913566E-5	2.4152538115913562E-5	-13993.821597156877	0.0	-6.221374957450024
2987000	-14000.712945398669	-4.736683203633913	-13995.976262195036	34.036045155436724	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.7701000167787275E-6	5.770100016778727E-6	-13995.976262195036	0.0	-8.142560098277219
2988000	-13998.167229953091	-4.0012476569959885	-13994.165982296096	10.533128139762546	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.197768365444845E-5	3.197768365444846E-5	-13994.165982296096	0.0	-5.998036478847357
2989000	-13995.76589971416	-4.654375183599804	-13991.111524530561	28.618553076631997	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.5218905813767607E-5	1.5218905813767607E-5	-13991.111524530561	0.0	-7.484021795746314
2990000	-14000.364662780376	-7.703653739796512	-13992.66100904058	49.860873492223824	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.575532963408409E-5	1.575532963408409E-5	-13992.66100904058	0.0	-10.821972598101755
2991000	-13997.418371285159	-6.233946750333035	-13991.184424534826	41.9805705052114	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.5392856389141548E-5	1.5392856389141548E-5	-13991.184424534826	0.0	-9.261759573638038
2992000	-13996.558733872449	-4.2530428383862455	-13992.305691034062	11.303284608136622	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.709313747773546E-5	5.709313747773546E-5	-13992.305691034062	0.0	-5.982500410816002
2993000	-13996.636287673118	-4.144171715682254	-13992.492115957435	8.400211260172606	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	6.79714421674025E-5	6.797144216740248E-5	-13992.492115957435	0.0	-5.639705018745683
2994000	-13997.135990673547	-4.470647057070307	-13992.665343616476	14.788167535545277	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.789958435699545E-5	3.789958435699545E-5	-13992.665343616476	0.0	-6.550885476614562
2995000	-13996.640966240555	-4.425135189969378	-13992.215831050586	15.496992985630929	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.67418994792295E-5	3.674189947922951E-5	-13992.215831050586	0.0	-6.5361553242226185
2996000	-13997.650005689964	-4.940886235283012	-13992.709119454681	20.153556388866786	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.9951414291350522E-5	2.9951414291350522E-5	-13992.709119454681	0.0	-7.295714977674279
2997000	-13996.017782746996	-4.350413218718678	-13991.667369528277	15.51335075887153	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.5618155659738547E-5	4.5618155659738547E-5	-13991.667369528277	0.0	-6.338094512959567
2998000	-13996.647217015749	-6.085636006345376	-13990.561581009402	45.70400125824302	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2447652280699109E-5	1.2447652280699109E-5	-13990.561581009402	0.0	-9.250895103691054
2999000	-13996.465395511394	-5.905387830651314	-13990.560007680742	43.055584836585616	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.5612753116567602E-5	1.5612753116567606E-5	-13990.560007680742	0.0	-8.925697346424364
3000000	-13995.182041536356	-4.119216749708057	-13991.062824786648	15.885055882591262	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.3271543749044895E-5	3.32715437490449E-5	-13991.062824786648	0.0	-6.2683457838910766
3001000	-13996.502490776089	-4.826789452375567	-13991.675701323713	23.647329259614043	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.318314954028017E-5	3.318314954028017E-5	-13991.675701323713	0.0	-7.180835247783448
3002000	-13995.494745504018	-4.2588349206718465	-13991.235910583346	20.564000784401813	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.211770653406864E-5	2.211770653406864E-5	-13991.235910583346	0.0	-6.740278735906418
3003000	-13995.573499691422	-4.053573252750305	-13991.519926438672	11.372010091014689	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.7933939687691805E-5	4.79339396876918E-5	-13991.519926438672	0.0	-5.859893156818524
3004000	-13996.47107672222	-4.427906236872799	-13992.043170485347	17.095104763621226	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.0180073951417332E-5	3.0180073951417332E-5	-13992.043170485347	0.0	-6.682864712393032
3005000	-14000.053559724525	-9.117033849912541	-13990.936525874613	74.97452490877103	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.772544882108569E-6	7.772544882108569E-6	-13990.936525874613	0.0	-12.774209831352128
3006000	-13996.065921087038	-4.916669715310506	-13991.149251371728	26.390213933239185	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.3660155010596187E-5	2.3660155010596183E-5	-13991.149251371728	0.0	-7.495787692742966
3007000	-13997.229628143852	-4.012877219659241	-13993.216750924194	8.013884991877433	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.2328719556142464E-5	5.232871955614246E-5	-13993.216750924194	0.0	-5.620055643481888
3008000	-13997.782233373968	-5.632235114014341	-13992.149998259953	32.63573967062043	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.5524431948697457E-5	2.5524431948697457E-5	-13992.149998259953	0.0	-8.283042649659787
3009000	-13996.41791131811	-5.00025089533574	-13991.417660422774	27.655244053473037	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8486747838238644E-5	1.8486747838238644E-5	-13991.417660422774	0.0	-7.730603141010386
3010000	-13996.102010382947	-4.200672733905307	-13991.901337649042	6.605383503727735	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.1408212075055294E-4	1.1408212075055296E-4	-13991.901337649042	0.0	-5.2939716146826346
3011000	-13997.14037461796	-4.327630618759274	-13992.8127439992	5.901679892301291	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.535634973793597E-4	1.535634973793597E-4	-13992.8127439992	0.0	-5.214406099663815
3012000	-13996.023252341625	-4.171969861138821	-13991.851282480486	7.091183648616623	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.0215765506365323E-4	1.0215765506365323E-4	-13991.851282480486	0.0	-5.358400860897447
3013000	-13996.256304644861	-4.265731872577701	-13991.990572772283	14.8328505383595	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.463554592661596E-5	3.4635545926615955E-5	-13991.990572772283	0.0	-6.37852064390341
3014000	-13996.083565999645	-4.774735265678073	-13991.308830733966	23.82723659625983	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.5145297393807365E-5	2.5145297393807362E-5	-13991.308830733966	0.0	-7.275461818438488
3015000	-13995.038750768223	-4.1509790442180545	-13990.887771724005	16.093356864077695	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.6057685740338906E-5	3.60576857403389E-5	-13990.887771724005	0.0	-6.264326293645374
3016000	-13996.442876968542	-5.00829358064755	-13991.434583387894	32.178150892939286	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.3044301659453822E-5	1.3044301659453822E-5	-13991.434583387894	0.0	-7.978953224606151
3017000	-13998.910546148689	-6.408986814790394	-13992.501559333898	44.50455004456671	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.1807609607247277E-5	2.1807609607247274E-5	-13992.501559333898	0.0	-9.28408169415238
3018000	-13998.270030981306	-7.218318335112053	-13991.051712646195	55.5495545733027	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	9.222571565810815E-6	9.222571565810815E-6	-13991.051712646195	0.0	-10.639779725855718
3019000	-13996.702444636292	-5.377196716745472	-13991.325247919547	35.598136567976226	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.2597622160920698E-5	1.2597622160920696E-5	-13991.325247919547	0.0	-8.418519625527274
3020000	-13995.171332366226	-4.184946513638535	-13990.986385852588	16.89919326313738	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.2728502613655627E-5	3.272850261365563E-5	-13990.986385852588	0.0	-6.373092869664446
3021000	-13996.013819174424	-4.698553107120277	-13991.315266067304	27.14827016535368	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.640446818120001E-5	1.6404468181200006E-5	-13991.315266067304	0.0	-7.470427444997609
3022000	-13996.273205799002	-4.943875022310958	-13991.32933077669	27.361235150209737	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.88099747152908E-5	1.8809974715290803E-5	-13991.32933077669	0.0	-7.6584897317111365
3023000	-13995.337674796017	-4.580444477311435	-13990.757230318706	26.504675223992805	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8812346471981194E-5	1.8812346471981194E-5	-13990.757230318706	0.0	-7.26532570669812
3024000	-13997.35922062191	-4.470686249973928	-13992.888534371936	13.441616529931514	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.1582717732209395E-5	5.158271773220939E-5	-13992.888534371936	0.0	-6.346428229565464
3025000	-13995.558509702669	-4.547038772912254	-13991.011470929756	26.1153930847758	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.766221571818275E-5	1.766221571818275E-5	-13991.011470929756	0.0	-7.257635135003437
3026000	-13995.569312934027	-4.657156473613198	-13990.912156460414	26.669799417297185	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.8628608835892247E-5	1.8628608835892247E-5	-13990.912156460414	0.0	-7.3533836706172595
3027000	-13996.696799500562	-4.916416361285407	-13991.780383139276	25.335071958164118	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.3052321252118014E-5	3.3052321252118014E-5	-13991.780383139276	0.0	-7.303866544494981
3028000	-13995.862635304344	-4.160067424493083	-13991.70256787985	10.064675576777846	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.898775574480108E-5	7.89877557448011E-5	-13991.70256787985	0.0	-5.646685930309966
3029000	-13997.038083622943	-4.172571867996951	-13992.865511754946	9.367749809123284	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	5.632118768145931E-5	5.63211876814593E-5	-13992.865511754946	0.0	-5.824963600473863
3030000	-13995.437636418254	-4.583434052008604	-13990.854202366245	23.13371057250424	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.990798244901988E-5	2.990798244901988E-5	-13990.854202366245	0.0	-6.970440535925999
3031000	-13995.650345034712	-4.149987932176509	-13991.500357102535	13.89815913815253	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.9252330971266544E-5	3.9252330971266544E-5	-13991.500357102535	0.0	-6.158226845093533
3032000	-13997.777400321364	-4.380582716479638	-13993.396817604884	13.23235287355708	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	7.722578639193826E-5	7.722578639193826E-5	-13993.396817604884	0.0	-6.018971466507795
3033000	-13997.788206605344	-6.809521564467948	-13990.978685040876	53.22953235220302	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	9.093081917932674E-6	9.093081917932672E-6	-13990.978685040876	0.0	-10.21274874960218
3034000	-13995.962079418616	-4.423447643317509	-13991.538631775298	26.068445798912613	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	1.4906764544476549E-5	1.4906764544476549E-5	-13991.538631775298	0.0	-7.216352114424132
3035000	-13996.022156560119	-4.8782441025766135	-13991.143912457543	25.917254120259308	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.625319109043091E-5	2.625319109043091E-5	-13991.143912457543	0.0	-7.393846855245848
3036000	-13999.974811797092	-5.521254870053174	-13994.45355692704	21.28739151576893	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.3390166532836624E-5	3.3390166532836624E-5	-13994.45355692704	0.0	-7.871276180357117
3037000	-13995.459986683756	-4.30379984612387	-13991.156186837632	21.7705875748486	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.0901983325537077E-5	2.0901983325537077E-5	-13991.156186837632	0.0	-6.840600698842581
3038000	-13995.130014644745	-4.038489057678666	-13991.091525587066	15.759574303765936	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	3.077578861301384E-5	3.077578861301385E-5	-13991.091525587066	0.0	-6.219962559130407
3039000	-13995.384530674235	-4.126088106950623	-13991.258442567285	13.61541124348216	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.279636912545433E-5	4.279636912545433E-5	-13991.258442567285	0.0	-6.076249253599965
3040000	-13995.299005395278	-4.165255331928751	-13991.133750063349	14.393405444516212	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.355523457417157E-5	4.3555234574171575E-5	-13991.133750063349	0.0	-6.131904086921356
3041000	-13995.416185915241	-4.614807662171848	-13990.801378253069	25.506598824729295	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	2.091352412735329E-5	2.0913524127353285E-5	-13990.801378253069	0.0	-7.230676976730816
3042000	-13996.261708703509	-4.524968625060527	-13991.736740078448	19.5769373167257	10.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	4.316061492170235E-5	4.316061492170235E-5	-13991.736740078448	0.0	-6.647357249875893
